e_form,e_hull,mu_b,gap pbe,a,alpha,beta,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-1.394,0.425,0.0,0.0,3.909,90.0,90.0,8.0,75.0,67.0,26.0,21.6,8.0,54.0,87.0,33.0,77.8,11.040000000000001,87.0,15.9994,186.207,170.20759999999999,60.78564,53.743488,15.9994,54.8,3459.0,3404.2,785.262,1069.4952,54.8,7.0,16.0,9.0,13.6,2.88,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,151.0,85.0,94.2,33.839999999999996,66.0,1.81,3.44,1.63,2.806,0.7607999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,21.0,15.0,10.4,5.279999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,18.8575,9.752500000000001,12.1655,3.6726,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.8,56.15999999999999,12.0,-2,3,5,3.2732683535398857
-1.394,0.897,0.433,0.0,3.763,90.0,90.0,8.0,31.0,23.0,15.8,9.36,8.0,49.0,87.0,38.0,76.8,12.24,87.0,15.9994,69.723,53.7236,33.94346,21.532871999999998,15.9994,54.8,2180.0,2125.2,529.462,660.2152,54.8,6.0,16.0,10.0,13.4,3.12,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,91.8,30.96,66.0,1.66,3.44,1.78,2.758,0.8184000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,7.4,2.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,9.105,18.8575,9.752500000000001,11.4725,2.954,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.8,65.28,12.0,-2,3,5,3.2732683535398857
-1.392,1.151,0.4,0.0,3.902,90.0,90.0,8.0,68.0,60.0,20.6,18.96,8.0,2.0,87.0,85.0,59.6,32.879999999999995,87.0,15.9994,167.259,151.25959999999998,47.649393855999996,47.8438424576,15.9994,54.8,1770.0,1715.2,461.054,523.5784,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,189.0,123.0,110.6,53.52,66.0,0.93,3.44,2.51,2.498,1.1303999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.84,0.0,1.0,14.0,13.0,6.6,2.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,30.585,21.48,17.42866666666,9.988399999992001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-1.392,0.914,0.875,0.0,4.018,90.0,90.0,8.0,42.0,34.0,21.4,16.080000000000002,8.0,47.0,87.0,40.0,71.6,18.48,87.0,15.9994,95.96,79.9606,47.372916,37.64821919999999,15.9994,54.8,2896.0,2841.2,1162.08,1328.736,54.8,5.0,16.0,11.0,11.8,5.04,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,164.0,98.0,103.2,44.64,66.0,1.6,3.44,1.8399999999999999,2.816,0.7487999999999999,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.8,0.3200000000000001,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.8,2.16,2.0,9.105,18.18,9.075,12.237,3.7583999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,4,6,3.3806170189140663
-1.39,1.007,0.0,0.0,4.257,90.0,90.0,8.0,82.0,74.0,34.2,31.439999999999998,8.0,29.0,87.0,58.0,74.2,18.08,87.0,15.9994,207.2,191.20059999999998,82.82471000000001,80.190372,15.9994,54.8,1629.0,1574.2,478.802,508.8023999999999,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,194.0,128.0,107.6,49.92,66.0,1.21,3.44,2.23,2.772,0.8016,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,4.6,5.5200000000000005,0.0,6.0,28.0,22.0,11.4,6.640000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,31.7366666667,22.6316666667,17.43233333334,9.992800000008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.387,1.189,0.798,0.0,4.209,90.0,90.0,8.0,68.0,60.0,23.8,18.96,8.0,35.0,87.0,52.0,70.8,19.44,87.0,15.9994,167.259,151.25959999999998,54.83807899999999,46.606414799999996,15.9994,54.8,1770.0,1715.2,740.48,822.816,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,102.6,43.92,66.0,1.24,3.44,2.2,2.688,0.9023999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.2,2.6399999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,9.105,30.585,21.48,13.629,6.7824,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-1.386,0.675,-0.023,0.0,4.303,90.0,90.0,8.0,68.0,60.0,27.8,23.76,8.0,35.0,87.0,52.0,72.2,17.759999999999998,87.0,15.9994,167.259,151.25959999999998,64.62508,58.350815999999995,15.9994,54.8,1770.0,1715.2,633.8660000000001,694.8792000000001,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,189.0,123.0,106.4,48.480000000000004,66.0,1.24,3.44,2.2,2.698,0.8904,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.6,3.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,30.585,21.48,14.846,6.8892,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-1.384,1.238,0.607,0.0,4.055,90.0,90.0,8.0,77.0,69.0,34.6,31.920000000000005,8.0,45.0,87.0,42.0,73.2,16.56,87.0,15.9994,192.217,176.2176,83.74104,81.289968,15.9994,54.8,2739.0,2684.2,1081.8799999999999,1232.4959999999999,54.8,4.0,16.0,12.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,175.0,109.0,102.8,44.160000000000004,66.0,1.3,3.44,2.1399999999999997,2.7640000000000002,0.8111999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.8,2.16,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,23.0,17.0,11.8,6.959999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,22.2,13.094999999999999,12.745,4.367999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-1.384,1.096,0.349,0.0,3.41,90.0,90.0,4.0,42.0,38.0,14.0,11.2,8.0,50.0,87.0,37.0,75.6,13.680000000000001,87.0,9.012182,95.96,86.947818,30.594076399999995,26.146369439999994,15.9994,54.8,2896.0,2841.2,924.0799999999999,1043.136,54.8,2.0,16.0,14.0,11.2,5.76,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,154.0,88.0,89.6,28.32,66.0,1.57,3.44,1.8699999999999999,2.81,0.7559999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,7.89,15.69,7.8,10.178999999999998,2.204399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-1.384,1.033,0.0,0.0,4.226,90.0,90.0,8.0,81.0,73.0,34.6,31.920000000000005,8.0,35.0,87.0,52.0,74.4,15.759999999999996,87.0,15.9994,204.3833,188.38389999999998,83.9281,81.51444000000001,15.9994,54.8,1770.0,1715.2,502.28000000000003,536.976,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,189.0,123.0,106.4,48.480000000000004,66.0,1.24,3.44,2.2,2.636,0.9648,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,5.2,6.24,0.0,6.0,27.0,21.0,11.8,6.959999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,9.105,30.585,21.48,16.962,9.4284,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-1.383,1.334,0.2,0.0,4.425,90.0,90.0,8.0,60.0,52.0,23.2,18.24,8.0,19.0,87.0,68.0,71.8,21.12,87.0,15.9994,144.242,128.24259999999998,52.97604,44.371967999999995,15.9994,54.8,1294.0,1239.2,533.96,574.992,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,103.8,45.36,66.0,1.14,3.44,2.3,2.694,0.8952000000000002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,14.0,8.0,7.6,2.5599999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.0,2.4,2.0,9.105,34.81,25.705000000000002,17.026,9.505199999999999,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.381,0.096,0.8,0.0,6.043,55.2,30.0,8.0,81.0,73.0,26.0,22.0,8.0,52.0,87.0,35.0,77.8,11.040000000000001,87.0,15.9994,204.3833,188.38389999999998,61.463909,57.167756399999995,15.9994,54.8,1519.0,1464.2,452.08000000000004,476.73600000000005,54.8,7.0,16.0,9.0,13.6,2.88,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,145.0,79.0,96.4,36.480000000000004,66.0,1.55,3.44,1.89,2.698,0.8904,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,27.0,21.0,10.4,6.640000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,26.91,17.805,12.94251724138,5.586993103447999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,-2,3,5,3.2732683535398857
-1.379,1.339,0.0,0.0,4.357,90.0,90.0,8.0,83.0,75.0,35.6,33.120000000000005,8.0,41.0,87.0,46.0,77.6,14.640000000000004,87.0,15.9994,208.9804,192.981,86.38908,84.467616,15.9994,54.8,1936.0,1881.2,528.96,568.992,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,187.0,121.0,106.6,48.72,66.0,1.27,3.44,2.17,2.722,0.8615999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,29.0,23.0,12.8,8.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,32.95,23.845000000000002,17.826,10.4652,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,48.4,58.239999999999995,12.0,-2,3,5,3.2732683535398857
-1.379,0.682,0.0,0.0,4.006,90.0,90.0,8.0,68.0,60.0,27.8,23.76,8.0,35.0,87.0,52.0,72.2,17.759999999999998,87.0,15.9994,167.259,151.25959999999998,64.62508,58.350815999999995,15.9994,54.8,1770.0,1715.2,633.8660000000001,694.8792000000001,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,189.0,123.0,106.4,48.480000000000004,66.0,1.24,3.44,2.2,2.698,0.8904,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.6,3.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,30.585,21.48,14.846,6.8892,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-1.378,-0.058,0.0,0.0,5.198,59.2,59.2,3.0,77.0,74.0,20.8,22.48,8.0,1.0,87.0,86.0,64.4,27.119999999999997,87.0,6.941,192.217,185.276,49.43124,57.114304000000004,15.9994,54.8,2739.0,2684.2,671.418,827.0328000000002,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,141.0,75.0,93.4,32.88,66.0,0.98,3.44,2.46,2.7,0.8879999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,23.0,22.0,8.4,5.840000000000001,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,16.5933333333,7.488333333299998,11.62366666666,3.0223999999919995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,5,7,3.6839419880650364
-1.378,1.368,0.0,1.515,4.344,90.0,90.0,5.0,91.0,86.0,24.0,26.8,8.0,18.0,87.0,69.0,70.2,20.88,87.0,10.811,231.03586,220.22486,57.969012,69.22673920000001,15.9994,54.8,2348.0,2293.2,871.4799999999999,980.016,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,7.0,5.0,3.0,1.6,2.0,66.0,200.0,134.0,96.4,41.440000000000005,66.0,1.5,3.44,1.94,2.772,0.8016,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,0.4,0.64,0.0,3.0,6.0,3.0,5.2,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.4,5.840000000000001,2.0,7.1725,25.18,18.0075,11.9335,5.2986,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,68.2,67.44000000000001,12.0,0,0,0,0.0
-1.376,1.295,0.014,0.0,4.241,90.0,90.0,8.0,68.0,60.0,25.0,20.4,8.0,35.0,87.0,52.0,76.0,16.4,87.0,15.9994,167.259,151.25959999999998,58.035759999999996,50.443631999999994,15.9994,54.8,1770.0,1715.2,604.88,660.096,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,101.2,42.239999999999995,66.0,1.24,3.44,2.2,2.748,0.8303999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,15.0,9.0,9.4,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,9.105,30.585,21.48,16.015,8.292,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.376,1.129,0.588,0.0,4.136,90.0,90.0,8.0,92.0,84.0,39.0,37.2,8.0,20.0,87.0,67.0,69.4,21.119999999999997,87.0,15.9994,238.02891,222.02951,96.5987358,96.71920296,15.9994,54.8,1408.0,1353.2,581.946,632.5752,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,106.0,48.0,66.0,1.38,3.44,2.06,2.848,0.7104,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,3.4,4.24,0.0,6.0,25.0,19.0,9.8,6.08,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,1.0,20.0,19.0,5.4,5.840000000000001,2.0,9.105,20.025,10.919999999999998,12.807999999999998,4.443599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,-2,3,5,3.2732683535398857
-1.374,0.76,0.8,0.0,4.01,90.0,90.0,8.0,50.0,42.0,19.6,13.919999999999998,8.0,49.0,87.0,38.0,78.0,11.6,87.0,15.9994,118.71,102.7106,43.74086,33.289752,15.9994,54.8,2180.0,2125.2,569.896,644.0416,54.8,6.0,16.0,10.0,13.6,3.04,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,139.0,73.0,95.2,35.04,66.0,1.66,3.44,1.78,2.7880000000000003,0.7824,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,7.6,2.5599999999999996,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,33.285,24.179999999999996,14.357999999999999,7.570799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.2,83.04,12.0,-2,4,6,3.3806170189140663
