e_form,mu_b,vpa,gap pbe,a,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-3.111,0.0,17.814,2.014,4.466,90.0,90.0,90.0,4.845,8.0,89.0,81.0,34.8,32.160000000000004,8.0,14.0,87.0,73.0,59.2,33.36,87.0,15.9994,227.0,211.0006,83.99964,81.600288,15.9994,54.8,1373.0,1318.2,572.08,620.7360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,122.4,67.67999999999999,66.0,1.1,3.44,2.34,2.5149999999999997,1.11,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,1.0,1.6,0.0,3.0,7.0,4.0,5.6,1.0400000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,44.5125,35.4075,21.134,14.434800000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-3.111,0.2,13.51,0.0,5.798,90.0,90.0,90.0,-0.989,8.0,71.0,63.0,23.0,19.2,8.0,7.0,87.0,80.0,61.8,30.24,87.0,15.9994,174.9668,158.9674,52.6086,48.94328,15.9994,54.8,1936.0,1881.2,643.08,705.936,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,187.0,121.0,112.2,55.44000000000001,66.0,1.0,3.44,2.44,2.518,1.1064,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,17.0,15.0,7.4,3.8400000000000007,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,37.77,28.665000000000003,18.79,11.622,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-3.108,0.0,13.824,0.0,4.104,90.0,90.0,90.0,6.487,8.0,73.0,65.0,30.6,27.120000000000005,8.0,9.0,87.0,78.0,63.6,28.079999999999995,87.0,15.9994,180.94788,164.94848,73.254616,68.7062592,15.9994,54.8,3290.0,3235.2,890.8799999999999,1003.2959999999999,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,116.6,60.720000000000006,66.0,0.89,3.44,2.55,2.5420000000000003,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,19.0,17.0,7.8,4.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.7600000000000002,2.0,9.105,63.59,54.485,21.805,16.714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,4,6,3.3806170189140663
-3.106,0.0,13.461,0.0,4.068,90.0,90.0,90.0,4.459,8.0,72.0,64.0,32.6,29.520000000000003,8.0,33.0,87.0,54.0,67.8,23.04,87.0,15.9994,178.49,162.4906,78.283704,74.7411648,15.9994,54.8,2506.0,2451.2,883.4799999999999,994.4159999999999,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,192.0,126.0,113.0,56.4,66.0,1.23,3.44,2.21,2.5700000000000003,1.0439999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,5.0,6.0,0.0,6.0,18.0,12.0,9.8,4.5600000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,30.7333333333,21.6283333333,16.04966666666,8.333599999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-3.105,0.0,15.393,1.764,4.254,90.0,90.0,90.0,4.431,8.0,67.0,59.0,30.4,26.879999999999995,8.0,21.0,87.0,66.0,63.0,28.8,87.0,15.9994,164.93032,148.93092,71.58570399999999,66.70356480000001,15.9994,54.8,1747.0,1692.2,656.88,722.496,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,199.0,133.0,117.8,62.15999999999999,66.0,1.155,3.44,2.285,2.541,1.0788,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.2,3.8400000000000007,0.0,6.0,13.0,7.0,7.6,2.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.4,2.88,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,33.8425,24.7375,18.37816666666,11.127799999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.105,0.166,10.325,0.0,3.724,90.0,90.0,90.0,0.755,8.0,63.0,55.0,20.0,17.2,8.0,25.0,87.0,62.0,71.8,18.720000000000002,87.0,15.9994,151.964,135.9646,45.38874772,42.630100912,15.9994,54.8,1095.0,1040.2,438.57399999999996,460.52880000000005,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,198.0,132.0,103.4,44.88,66.0,1.185,3.44,2.255,2.623,0.9803999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,9.105,36.46,27.355,16.051,8.3352,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,3,5,3.2732683535398857
-3.104,0.6,11.895,2.237,5.462,90.0,90.0,90.0,4.766,8.0,59.0,51.0,21.4,16.080000000000002,8.0,17.0,87.0,70.0,65.4,25.919999999999998,87.0,15.9994,140.90765,124.90825,48.18039,38.617188,15.9994,54.8,2180.0,2125.2,709.6800000000001,785.856,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,108.0,50.4,66.0,1.13,3.44,2.31,2.622,0.9815999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,6.0,1.0,5.8,0.3200000000000001,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,11.0,9.0,4.6,3.12,2.0,9.105,35.675,26.569999999999997,14.835999999999999,8.3356,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-3.104,0.2,14.05,3.254,5.726,90.0,90.0,90.0,4.35,8.0,92.0,84.0,25.4,26.639999999999997,8.0,2.0,87.0,85.0,56.6,36.48,87.0,15.9994,238.02891,222.02951,61.803375856,70.4902136576,15.9994,54.8,1408.0,1353.2,388.654,407.7384,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,196.0,130.0,112.0,55.2,66.0,0.93,3.44,2.51,2.5260000000000002,1.0968,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,1.0,6.0,5.0,5.0,1.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,1.0,20.0,19.0,5.4,5.840000000000001,2.0,9.105,29.2433333333,20.1383333333,15.316666666660002,7.453999999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.6,65.35999999999999,12.0,-2,5,7,3.6839419880650364
-3.1,0.2,11.066,0.0,5.361,90.0,90.0,90.0,4.117,8.0,63.0,55.0,22.0,16.8,8.0,25.0,87.0,62.0,66.4,24.72,87.0,15.9994,151.964,135.9646,50.18074,41.017607999999996,15.9994,54.8,2183.0,2128.2,688.48,760.4159999999999,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,109.8,52.55999999999999,66.0,1.185,3.44,2.255,2.627,0.9756,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,5.0,9.0,4.0,6.4,1.0400000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,4.0,2.4,2.0,9.105,36.46,27.355,15.357,8.4412,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,4,6,3.3806170189140663
-3.1,0.0,15.797,2.003,4.291,90.0,90.0,90.0,4.454,8.0,59.0,51.0,24.4,19.68,8.0,12.0,87.0,75.0,58.0,34.8,87.0,15.9994,140.90765,124.90825,55.56233999999999,47.475528,15.9994,54.8,1799.0,1744.2,633.48,694.4159999999999,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,203.0,137.0,118.2,62.64000000000001,66.0,1.13,3.44,2.31,2.534,1.0872,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.2,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,11.0,9.0,5.2,3.8400000000000007,2.0,9.105,35.675,26.569999999999997,19.070999999999998,11.9592,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.1,0.2,15.195,0.0,5.675,90.0,90.0,90.0,-2.101,8.0,67.0,59.0,30.8,27.360000000000003,8.0,25.0,87.0,62.0,63.8,27.839999999999996,87.0,15.9994,164.93032,148.93092,72.978504,68.3749248,15.9994,54.8,1747.0,1692.2,601.28,655.7760000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,117.6,61.92,66.0,1.185,3.44,2.255,2.5469999999999997,1.0716,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6,4.32,0.0,6.0,13.0,7.0,8.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.4,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,18.90166666666,11.755999999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-3.099,0.2,14.227,0.641,5.822,90.0,90.0,90.0,-5.376,8.0,63.0,55.0,21.6,16.560000000000002,8.0,11.0,87.0,76.0,59.4,33.120000000000005,87.0,15.9994,151.964,135.9646,48.9836224,41.19215104,15.9994,54.8,1814.0,1759.2,614.6800000000001,671.856,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,113.2,56.64000000000001,66.0,1.185,3.44,2.255,2.573,1.0404,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,36.46,27.355,17.202,9.7164,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-3.098,0.2,13.954,0.0,5.738,90.0,90.0,90.0,-7.286,8.0,59.0,51.0,21.0,15.6,8.0,17.0,87.0,70.0,64.2,27.360000000000003,87.0,15.9994,140.90765,124.90825,47.354569999999995,37.626203999999994,15.9994,54.8,1941.0,1886.2,661.88,728.496,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,112.2,55.44000000000001,66.0,1.13,3.44,2.31,2.598,1.0104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,3.0,3.0,0.6,0.96,0.0,4.0,6.0,2.0,5.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,11.0,9.0,5.0,3.6,2.0,9.105,35.675,26.569999999999997,15.935999999999998,8.197199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.097,0.0,12.223,0.0,5.489,90.0,90.0,90.0,5.448,8.0,73.0,65.0,23.4,19.839999999999996,8.0,7.0,87.0,80.0,63.2,28.560000000000002,87.0,15.9994,180.94788,164.94848,53.804816,50.8572256,15.9994,54.8,3290.0,3235.2,913.8799999999999,1030.896,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,176.0,110.0,108.8,51.35999999999999,66.0,1.0,3.44,2.44,2.564,1.0512000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,19.0,17.0,7.8,4.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.7600000000000002,2.0,9.105,37.77,28.665000000000003,16.641,9.0432,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,4,6,3.3806170189140663
-3.094,0.2,15.548,0.0,5.937,90.0,90.0,90.0,-0.312,8.0,89.0,81.0,36.6,34.32000000000001,8.0,14.0,87.0,73.0,62.8,29.04,87.0,15.9994,227.0,211.0006,89.61044,88.333248,15.9994,54.8,1323.0,1268.2,515.88,553.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,120.0,64.8,66.0,1.1,3.44,2.34,2.536,1.0848,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,16.0,13.0,7.4,3.4400000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,44.5125,35.4075,21.1895,14.5014,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,3,5,3.2732683535398857
-3.094,0.0,9.849,2.296,5.044,90.0,90.0,90.0,3.878,8.0,22.0,14.0,11.6,4.32,8.0,43.0,87.0,44.0,74.4,15.12,87.0,15.9994,47.867,31.867599999999996,24.034039999999997,9.641568,15.9994,54.8,1941.0,1886.2,605.6800000000001,661.056,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,160.0,94.0,99.8,40.56,66.0,1.31,3.44,2.13,2.634,0.9672000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,22.89,13.785,13.379,5.1288,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-3.093,1.0,11.554,3.348,5.331,90.0,90.0,90.0,3.919,8.0,72.0,64.0,24.2,19.439999999999998,8.0,45.0,87.0,42.0,71.6,18.48,87.0,15.9994,178.49,162.4906,56.285249,48.881900400000006,15.9994,54.8,2506.0,2451.2,837.8799999999999,939.6959999999999,54.8,4.0,16.0,12.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,175.0,109.0,102.4,43.68,66.0,1.3,3.44,2.1399999999999997,2.634,0.9672000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.4,1.6799999999999997,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,18.0,12.0,8.6,3.7599999999999993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,22.2,13.094999999999999,12.00051724138,4.079793103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,-2,4,6,3.3806170189140663
-3.089,0.0,15.73,1.704,4.285,90.0,90.0,90.0,4.401,8.0,66.0,58.0,30.0,26.4,8.0,19.0,87.0,68.0,62.2,29.76,87.0,15.9994,162.5,146.5006,70.94803999999999,65.938368,15.9994,54.8,1685.0,1630.2,628.6800000000001,688.6560000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,118.2,62.64000000000001,66.0,1.14,3.44,2.3,2.536,1.0848,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,6.0,12.0,6.0,7.2,1.9200000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,2.0,10.0,8.0,4.0,2.4,2.0,9.105,34.81,25.705000000000002,18.673,11.4816,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
