e_form,e_hull,mu_b,vpa,gap pbe,a,c,alpha,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.187,0.571,0.0,14.3,0.0,4.151,4.151,90.0,90.0,2.737,8.0,59.0,51.0,26.6,22.32,8.0,17.0,87.0,70.0,71.6,21.840000000000003,87.0,15.9994,140.90765,124.90825,61.52316999999999,54.62852399999999,15.9994,54.8,1204.0,1149.2,374.696,383.8752,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,203.0,137.0,108.0,50.4,66.0,1.13,3.44,2.31,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,14.0,9.0,7.4,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,11.0,9.0,4.2,2.72,2.0,9.105,35.675,26.569999999999997,19.255,12.179999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,3,5,3.2732683535398857
-2.187,1.549,0.013,20.28,0.0,4.663,4.663,90.0,90.0,-1.367,8.0,90.0,82.0,40.6,39.120000000000005,8.0,14.0,87.0,73.0,58.2,34.56,87.0,15.9994,232.03806,216.03866,101.407252,102.48942240000001,15.9994,54.8,2023.0,1968.2,702.08,776.7360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,4.0,2.4,2.0,66.0,215.0,149.0,123.8,69.35999999999999,66.0,1.1,3.44,2.34,2.544,1.0752,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,44.5125,35.4075,20.839499999999997,14.081399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,0,0,0,0.0
-2.186,0.655,0.591,16.918,0.0,4.39,4.39,90.0,90.0,1.877,8.0,93.0,85.0,33.4,30.479999999999997,8.0,22.0,87.0,65.0,72.6,20.240000000000002,87.0,15.9994,237.0,221.0006,80.74163999999999,77.690688,15.9994,54.8,917.0,862.2,317.296,314.99519999999995,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,190.0,124.0,105.4,47.28,66.0,1.36,3.44,2.08,2.728,0.8543999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,14.0,8.0,7.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,5.8,5.279999999999999,2.0,9.105,33.285,24.179999999999996,15.810749999999999,8.046899999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,141.0,129.0,47.8,42.96,12.0,0,0,0,0.0
-2.186,0.239,0.0,19.456,1.452,6.524,9.063,90.0,90.0,-2.592,8.0,57.0,49.0,23.6,18.72,8.0,4.0,87.0,83.0,55.6,37.67999999999999,87.0,15.9994,138.90547,122.90607000000001,54.474294,46.16987279999999,15.9994,54.8,1193.0,1138.2,333.97200000000004,343.6112,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,220.0,154.0,125.0,70.8,66.0,0.82,3.44,2.62,2.448,1.1904,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.4,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,90.7225,81.61749999999999,30.987000000000002,26.258399999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-2.186,0.159,0.0,13.115,0.296,3.963,4.175,90.0,90.0,4.928,8.0,41.0,33.0,19.2,13.439999999999998,8.0,47.0,87.0,40.0,76.4,12.719999999999999,87.0,15.9994,92.90638,76.90698,42.125516,31.351339199999995,15.9994,54.8,2750.0,2695.2,643.462,842.6152,54.8,5.0,16.0,11.0,13.2,3.3600000000000003,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,164.0,98.0,96.8,36.96,66.0,1.6,3.44,1.8399999999999999,2.746,0.8328,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,7.2,2.3200000000000003,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,9.105,18.8575,9.752500000000001,12.870500000000002,4.518600000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.8,65.28,12.0,-2,3,5,3.2732683535398857
-2.185,0.074,0.0,11.2,0.0,5.373,7.627,90.0,90.0,1.235,8.0,60.0,52.0,22.6,17.52,8.0,19.0,87.0,68.0,68.8,21.84,87.0,15.9994,144.242,128.24259999999998,51.157239999999994,42.18940799999999,15.9994,54.8,1357.77,1302.97,563.234,610.1208,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,106.2,48.239999999999995,66.0,1.14,3.44,2.3,2.6719999999999997,0.9216000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,11.0,5.0,7.0,1.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,1.0,10.0,9.0,3.4,2.6399999999999997,2.0,9.105,34.81,25.705000000000002,14.639000000000001,8.0684,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.185,0.69,0.472,12.44,0.0,3.962,3.962,90.0,90.0,3.64,8.0,73.0,65.0,23.8,19.68,8.0,43.0,87.0,44.0,70.4,19.919999999999998,87.0,15.9994,180.94788,164.94848,55.362616,50.23410560000001,15.9994,54.8,3290.0,3235.2,1079.08,1229.136,54.8,4.0,16.0,12.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,105.6,47.519999999999996,66.0,1.5,3.44,1.94,2.6719999999999997,0.9216000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,1.0,1.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,4.0,19.0,15.0,8.2,4.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.2,2.6399999999999997,2.0,9.105,18.12,9.015,12.425,3.9840000000000004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-2.184,0.33,0.368,13.544,0.0,5.53,7.831,90.0,90.0,-2.108,8.0,92.0,84.0,32.6,29.520000000000003,8.0,20.0,87.0,67.0,69.2,21.36,87.0,15.9994,238.02891,222.02951,78.779062,75.33559439999999,15.9994,54.8,1408.0,1353.2,561.4660000000001,607.9992,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,196.0,130.0,107.8,50.160000000000004,66.0,1.38,3.44,2.06,2.726,0.8568000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,3.0,3.0,0.6,0.96,0.0,6.0,11.0,5.0,7.0,1.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,1.0,20.0,19.0,5.4,5.840000000000001,2.0,9.105,20.025,10.919999999999998,12.734,4.354799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,-2,5,7,3.6839419880650364
-2.183,0.376,0.4,11.866,0.0,5.5,5.5,60.4,60.4,3.319,8.0,91.0,83.0,29.2,25.439999999999998,8.0,18.0,87.0,69.0,70.6,21.040000000000003,87.0,15.9994,231.03586,215.03646,69.751412,64.5137792,15.9994,54.8,1845.0,1790.2,462.462,553.0152,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,200.0,134.0,104.0,45.6,66.0,1.5,3.44,1.94,2.726,0.8568,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,13.0,8.0,7.2,2.3200000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.4,5.840000000000001,2.0,9.105,25.18,16.075,14.270500000000002,6.198600000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,127.0,47.8,42.96,12.0,0,0,0,0.0
-2.183,1.117,0.0,13.936,0.0,4.115,4.115,90.0,90.0,-1.156,8.0,40.0,32.0,15.4,9.84,8.0,44.0,87.0,43.0,75.6,13.680000000000001,87.0,15.9994,91.224,75.22460000000001,33.24074772,23.193300912,15.9994,54.8,2128.0,2073.2,645.1740000000001,708.4488,54.8,4.0,16.0,12.0,13.0,3.6,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,175.0,109.0,98.8,39.36,66.0,1.33,3.44,2.11,2.652,0.9456,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,23.195,14.09,13.398,5.1516,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.182,0.271,0.053,14.916,0.0,5.186,9.329,90.0,90.0,-0.215,8.0,83.0,75.0,25.8,22.880000000000003,8.0,43.0,87.0,44.0,78.0,14.0,87.0,15.9994,208.9804,192.981,60.96912,59.204512,15.9994,54.8,1941.0,1886.2,529.96,570.192,54.8,4.0,16.0,12.0,13.4,3.7599999999999993,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,160.0,94.0,101.2,42.239999999999995,66.0,1.54,3.44,1.9,2.7760000000000002,0.7968,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,4.0,29.0,25.0,10.2,7.519999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,32.95,23.845000000000002,15.391,7.543200000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,48.4,58.239999999999995,12.0,-2,3,5,3.2732683535398857
-2.182,0.909,0.002,10.538,0.0,3.749,3.749,90.0,90.0,-2.95,8.0,21.0,13.0,11.4,4.08,8.0,11.0,87.0,76.0,68.0,22.8,87.0,15.9994,44.955912,28.956511999999996,23.451822399999998,8.942906879999999,15.9994,54.8,1814.0,1759.2,580.28,630.576,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,170.0,104.0,101.8,42.96,66.0,1.31,3.44,2.13,2.598,1.0104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.6800000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,22.89,13.785,14.488,6.4596,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-2.182,0.636,0.0,13.283,1.499,4.05,4.05,90.0,90.0,2.787,8.0,64.0,56.0,27.4,23.28,8.0,27.0,87.0,60.0,72.6,18.240000000000002,87.0,15.9994,157.25,141.2506,64.01324,57.616608,15.9994,54.8,1586.0,1531.2,436.03000000000003,459.988,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,196.0,130.0,107.2,49.44,66.0,1.2,3.44,2.24,2.66,0.9359999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,6.0,13.0,7.0,8.2,2.6399999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,16.0,14.0,5.4,4.24,2.0,9.105,32.05,22.944999999999997,16.725,9.144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,-2,3,5,3.2732683535398857
-2.181,1.513,0.0,20.264,0.0,4.662,4.662,90.0,90.0,0.977,8.0,89.0,81.0,30.4,26.879999999999995,8.0,12.0,87.0,75.0,57.4,35.52,87.0,15.9994,227.0,211.0006,72.78081,68.13769199999999,15.9994,54.8,1799.0,1744.2,657.28,722.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,120.6,65.52000000000001,66.0,1.1,3.44,2.34,2.528,1.0943999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,44.5125,35.4075,20.8385,14.080200000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.181,0.354,0.4,17.036,0.0,6.2,6.2,60.5,60.5,-0.698,8.0,69.0,61.0,26.0,21.6,8.0,4.0,87.0,83.0,60.4,31.920000000000005,87.0,15.9994,168.93421,152.93481,60.480042000000005,53.37677040000001,15.9994,54.8,1818.0,1763.2,458.97200000000004,543.6112,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,220.0,154.0,121.6,66.72,66.0,0.82,3.44,2.62,2.478,1.1544,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,15.0,14.0,6.8,3.28,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,2.0,1.0,1.6,0.48,2.0,9.105,90.7225,81.61749999999999,29.563499999999998,24.550199999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-2.181,0.216,0.0,11.068,0.0,4.832,8.882,90.0,90.0,-1.882,8.0,73.0,65.0,25.2,20.639999999999997,8.0,48.0,87.0,39.0,74.6,14.88,87.0,15.9994,180.94788,164.94848,58.498416,50.9988192,15.9994,54.8,3290.0,3235.2,962.434,1089.1608,54.8,5.0,16.0,11.0,12.8,3.84,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,100.0,40.8,66.0,1.5,3.44,1.94,2.744,0.8352,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,19.0,13.0,9.6,4.32,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.12,9.015,11.301,2.7276,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,5,7,3.6839419880650364
-2.18,0.313,0.4,14.429,0.0,4.163,4.163,90.0,90.0,-0.848,8.0,21.0,13.0,12.8,5.76,8.0,3.0,87.0,84.0,55.0,38.4,87.0,15.9994,44.955912,28.956511999999996,26.4104824,12.493298880000001,15.9994,54.8,1814.0,1759.2,462.986,540.4056,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,203.0,137.0,114.2,57.84000000000001,66.0,0.82,3.44,2.62,2.5,1.1280000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.4,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,73.1066666667,64.00166666669999,24.531333333339997,19.430133333343996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-2.18,0.262,0.4,11.48,0.0,5.269,7.587,90.0,90.0,-0.569,3.0,58.0,55.0,17.0,16.4,8.0,1.0,87.0,86.0,55.4,37.92,87.0,6.941,140.116,133.175,39.01104,40.441984000000005,15.9994,54.8,1071.0,1016.2,337.81800000000004,339.62160000000006,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,204.0,138.0,106.0,48.0,66.0,0.98,3.44,2.46,2.484,1.1472,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,6.0,5.0,4.6,1.6800000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,22.0,21.0,5.8,6.4799999999999995,2.0,9.105,37.24,28.135,16.229666666660002,8.549599999992001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
